URL, HTTP status code
https://www.nytimes.com/2023/09/29/travel/fall-hotels-maine-north-carolina-yellowstone-boston.html,200
https://www.nytimes.com/sitemap/1868/,200
https://www.nytimes.com/spotlight/new-york-times-sports,200
https://www.nytimes.com/sitemap/1937/,200
https://www.nytimes.com/2023/10/08/world/asia/afghanistan-earthquakes.html,200
https://www.nytimes.com/by/eli-murray,200
https://www.nytimes.com/2023/09/15/arts/television/drew-barrymore-video.html,200
https://www.nytimes.com/2023/10/07/opinion/gaza-israel-hamas.html,200
https://www.nytimes.com/sitemap/1925/,200
https://www.nytimes.com/2023/10/04/travel/autumn-gravel-biking-trails.html,200
https://www.nytimes.com/sitemap/1977/,200
https://www.nytimes.com/es/section/deportes,200
https://www.nytimes.com/2022/04/21/well/antidepressants-ssri-effectiveness.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F06%2Fbriefing%2Fthe-weekender.html,200
https://www.nytimes.com/sitemap/2020/,200
https://www.nytimes.com/section/world,200
https://www.nytimes.com/sitemap/1973/,200
https://www.nytimes.com/article/war-images-ukraine-russia.html,200
https://www.nytimes.com/sitemap/1905/08/,200
https://www.nytimes.com/subscription/games?campaignId=4QHQ8,200
https://www.nytimes.com/2023/10/05/world/americas/mexico-blinken-garland-mayorkas.html,200
https://www.nytimes.com/crosswords/game/mini,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F08%2Fus%2Fpolitics%2Fbiden-trump-third-parties-no-labels.html,200
https://www.nytimes.com/2023/09/27/us/hollywood-screenwriters-union-deal.html,200
https://www.nytimes.com/2023/09/13/us/politics/russia-sanctions-missile-production.html,200
https://www.nytimes.com/interactive/2023/us/politics/2024-executive-power-survey.html,200
https://www.nytimes.com/2023/09/12/climate/mount-rainier-glaciers-climate-change.html,200
https://www.nytimes.com/2023/07/01/us/workers-labor-unions-los-angeles-california.html,200
https://www.nytimes.com/crosswords/game/daily,200
https://www.nytimes.com/2023/10/04/world/europe/finland-military-nato-russia-ukraine.html,200
https://www.nytimes.com/2023/09/30/technology/ukraine-russia-war-drones-china.html,200
https://www.nytimes.com/2023/10/07/opinion/israel-hamas-attack-friedman.html,200
https://www.nytimes.com/sitemap/1852/,200
https://www.nytimes.com/2023/10/02/realestate/scotland-villa-home-renovation.html,200
https://www.nytimes.com/sitemap/1968/,200
https://www.nytimes.com/2023/10/06/business/rich-paul-nba-agent.html,200
https://www.nytimes.com/sitemap/2016/10/,200
https://www.nytimes.com/sitemap/1856/,200
https://www.nytimes.com/column/the-world-through-a-lens,200
https://www.nytimes.com/sitemap/1993/,200
https://www.nytimes.com/2023/10/07/business/cashing-savings-bonds.html,200
https://www.nytimes.com/2023/09/17/arts/television/drew-barrymore-show-pause-writers-strike.html,200
https://www.nytimes.com/section/world/middleeast,200
https://www.nytimes.com/2022/12/16/us/university-of-california-strike-deal.html,200
https://www.nytimes.com/section/magazine,200
https://www.nytimes.com/2023/10/08/travel/maui-hawaii-reopening-fires.html,200
https://www.nytimes.com/sitemap/1872/,200
https://www.nytimes.com/sitemap/1965/,200
https://www.nytimes.com/international/section/sports,200
https://www.nytimes.com/sitemap/2016/12/,200
https://www.nytimes.com/2023/10/04/nyregion/charlotte-sena-missing-ny.html,200
https://www.nytimes.com/sitemap/1956/,200
https://www.nytimes.com/games/wordle/index.html,200
https://www.nytimes.com/sitemap/1961/,200
https://www.nytimes.com/section/world/europe,200
https://www.nytimes.com/2023/10/02/upshot/polling-elections-voting-abortion.html,200
https://www.nytimes.com/2023/10/01/world/europe/poland-antigovernment-march-election.html,200
https://www.nytimes.com/es/2023/09/21/espanol/ley-votacion-texas.html,200
https://www.nytimes.com/2023/10/02/us/south-asians-are-divided-over-a-pending-ban-on-caste-discrimination.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F05%2Fus%2Fkaiser-permanente-strike.html,200
https://www.nytimes.com/live/2023/09/18/world/russia-ukraine-news/ukraine-says-it-has-retaken-klishchiivka-a-strategic-village-outside-bakhmut,200
https://www.nytimes.com/2023/09/29/us/politics/robert-f-kennedy-third-party-democrats-primary.html,200
https://www.nytimes.com/2023/10/04/world/europe/russian-journalist-sentenced-marina-ovsyannikova.html,200
https://www.nytimes.com/sitemap/2012/09/,200
https://www.nytimes.com/2023/10/06/world/europe/hroza-ukraine-missile-strike.html,200
https://www.nytimes.com/sitemap/1918/,200
https://www.nytimes.com/live/2023/10/08/world/israel-gaza-attack-hamas-news,200
https://www.nytimes.com/sitemap/1944/,200
https://www.nytimes.com/2023/10/05/style/paris-fashion-week-spring-2024-streetwear.html,200
https://www.nytimes.com/section/arts/music,200
https://www.nytimes.com/sitemap/2016/02/,200
https://www.nytimes.com/sitemap/2008/,200
https://www.nytimes.com/2023/10/06/arts/airplanes-bad-behavior-fights.html,200
https://www.nytimes.com/2023/10/08/world/europe/sexual-assault-france-farid-el-hairy.html,200
https://www.nytimes.com/2021/11/19/business/economy/teamsters-sean-obrien-hoffa.html,200
https://www.nytimes.com/sitemap/1981/,200
https://www.nytimes.com/2023/10/06/business/economy/uaw-strike-automakers.html,200
https://www.nytimes.com/by/elena-shao,200
https://www.nytimes.com/2023/10/07/style/duplicate-substitute-wedding-engagement-rings.html,200
https://www.nytimes.com/sitemap/1953/,200
https://www.nytimes.com/sitemap/2016/04/,200
https://www.nytimes.com/2022/10/31/travel/sea-clown-sailing-circus.html,200
https://www.nytimes.com/newsletters,200
https://www.nytimes.com/2023/07/18/arts/music/tupac-shakur-investigation.html,200
https://www.nytimes.com/sitemap/1932/,200
https://www.nytimes.com/2023/10/08/opinion/international-world/israel-hamas-attack.html,200
https://www.nytimes.com/sitemap/2015/,200
https://www.nytimes.com/2023/09/09/world/europe/ukraine-military-arms-dealer-pentagon.html,200
https://www.nytimes.com/2023/09/12/nyregion/ny-jets-aaron-rodgers-injury-sports-fans.html,200
https://www.nytimes.com/sitemap/2012/11/,200
https://www.nytimes.com/2023/10/03/world/europe/russia-ukraine-elastic-defense-counteroffensive.html,200
https://www.nytimes.com/2023/09/20/us/politics/naral-name-change.html,200
https://www.nytimes.com/2023/10/04/health/kaiser-permanente-strike-health-care.html,200
https://www.nytimes.com/2023/09/29/us/state-courts-mental-illness.html,200
https://www.nytimes.com/2023/10/04/us/politics/house-speaker-replacement-jordan-scalise.html,200
https://www.nytimes.com/2023/10/07/arts/the-hidden-places-where-you-find-your-people.html,200
https://www.nytimes.com/interactive/2023/10/04/us/dianne-feinstein-death-san-francisco.html?shared=1,200
https://www.nytimes.com/2023/10/03/world/europe/biden-ukraine-aid.html,200
https://www.nytimes.com/games-assets/v2/assets/wordle/wordle_logo_32x32.png,200
https://www.nytimes.com/newsletters/california-today,200
