URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/2023/09/29/health/mosquitoes-malaria-disease-climate-change.html,365,63,text/html
https://www.nytimes.com/2023/09/28/books/review/chinese-menu-grace-lin.html,210,42,text/html
https://www.nytimes.com/2023/09/26/nyregion/wael-hana-arrested-menendez.html,190,40,text/html
https://www.nytimes.com/2023/09/27/nyregion/menendez-arraignments-bribery-charges.html,287,57,text/html
https://www.nytimes.com/2023/09/25/briefing/hollywood-writers-strike-ukraine-dengue-fever-bangladesh.html,244,70,text/html
https://www.nytimes.com/2023/10/01/us/security-guard-public-safety-portland.html,327,38,text/html
https://www.nytimes.com/wirecutter/reviews/best-slippers/,730,767,text/html
https://www.nytimes.com/2023/09/28/style/dries-van-noten-undercover-paris-fashion-week.html,221,40,text/html
https://www.nytimes.com/es/2023/09/25/espanol/retinol-beneficios-piel.html,204,39,text/html
https://www.nytimes.com/wirecutter/deals/best-buy-deals/,512,735,text/html
https://www.nytimes.com/video/us/politics/100000009103599/donald-trump-republican-debate.html,1231,99,text/html
https://www.nytimes.com/2023/09/28/us/politics/trump-documents-justice-department.html,209,44,text/html
https://www.nytimes.com/article/how-to-age-well.html,276,68,text/html
https://www.nytimes.com/2023/09/26/crosswords/wordle-review-answer-829.html,218,38,text/html
https://www.nytimes.com/by/ben-blatt,194,39,text/html
https://www.nytimes.com/live/2023/09/27/us/republican-debate-presidential,1596,84,text/html
https://www.nytimes.com/2023/09/29/us/feinstein-torture-report.html,183,41,text/html
https://www.nytimes.com/2023/09/26/crosswords/daily-puzzle-2023-09-27.html,226,43,text/html
https://www.nytimes.com/article/how-to-run-a-faster-marathon.html,314,41,text/html
https://www.nytimes.com/2023/09/28/opinion/ai-safety-ethics-effective.html,264,95,text/html
https://www.nytimes.com/2023/09/26/us/politics/second-gop-debate-preview.html,300,50,text/html
https://www.nytimes.com/2023/09/25/business/energy-environment/ford-battery-plant-michigan.html,198,40,text/html
https://www.nytimes.com/2023/09/28/pageoneplus/quotation-of-the-day-court-rulingkeeps-intact-minors-care-for-transition.html,150,32,text/html
https://www.nytimes.com/2023/09/25/crosswords/wordle-review-answer-828.html,217,38,text/html
https://www.nytimes.com/2023/09/25/opinion/nature-fall-pumpkins.html,227,48,text/html
https://www.nytimes.com/es/2023/09/28/espanol/demanda-amazon-competencia-ftc.html,206,37,text/html
https://www.nytimes.com/2023/09/29/business/interest-rates-energy-prices-stocks-economy.html,223,45,text/html
https://www.nytimes.com/2023/09/30/us/politics/jimmy-carter-birthday-party-library.html,197,32,text/html
https://www.nytimes.com/2023/09/26/opinion/columnists/menendez-democrats-schumer.html,226,41,text/html
https://www.nytimes.com/2023/09/27/us/politics/shawn-fain-trump-uaw.html,198,42,text/html
https://www.nytimes.com/2023/09/28/business/delta-skymiles-changes.html,194,35,text/html
https://www.nytimes.com/2023/10/01/briefing/government-shutdown-mccarthy.html,275,83,text/html
https://www.nytimes.com/by/maggie-astor,389,50,text/html
https://www.nytimes.com/2023/09/25/us/politics/next-debate-candidates-qualify.html,210,45,text/html
https://www.nytimes.com/2008/12/30/world/middleeast/30mideast.html,229,37,text/html
https://www.nytimes.com/2023/09/27/us/in-rare-alliance-democrats-and-republicans-seek-legal-power-to-clear-homeless-camps.html,219,38,text/html
https://www.nytimes.com/2023/09/28/style/marthas-vineyard-weddings.html,239,39,text/html
https://www.nytimes.com/2023/09/28/us/trump-georgia-state-federal-court.html,215,42,text/html
https://www.nytimes.com/2023/09/30/pageoneplus/quotation-of-the-day-no-pilgrimages-to-her-gravesite.html,150,32,text/html
https://www.nytimes.com/2023/09/27/us/american-birds-sightings-uk-ireland.html,212,43,text/html
https://www.nytimes.com/2023/09/28/arts/hattie-mcdaniel-missing-oscar-howard.html,197,46,text/html
https://www.nytimes.com/2023/09/30/world/middleeast/iraq-wedding-hall-fire.html,223,36,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-carpet-and-upholstery-cleaner/,555,701,text/html
https://www.nytimes.com/2023/09/26/us/ohio-football-coach-nazi-resigns.html,200,34,text/html
https://www.nytimes.com/wirecutter/reviews/best-telescopes-for-beginners/,638,718,text/html
https://www.nytimes.com/2023/10/01/realestate/nasa-homes-moon-3-d-printing.html,295,41,text/html
https://www.nytimes.com/2023/09/28/arts/dumbledore-michael-gambon.html,199,41,text/html
https://www.nytimes.com/article/how-to-train-triathalon.html,347,46,text/html
https://www.nytimes.com/2023/09/29/nyregion/nyc-sewer-system-infrastructure.html,212,37,text/html
https://www.nytimes.com/2023/10/01/pageoneplus/no-corrections-oct-1-2023.html,155,30,text/html
https://www.nytimes.com/2023/10/01/nyregion/gilgo-beach-killer-witnesses.html,211,34,text/html
https://www.nytimes.com/2023/09/28/world/europe/sycamore-gap-tree-uk.html,243,38,text/html
https://www.nytimes.com/2023/09/28/movies/story-ave-review.html,208,45,text/html
https://www.nytimes.com/2023/09/28/learning/celebrity-relationships.html,198,33,text/html
https://www.nytimes.com/issue/todaysheadlines/2023/09/27/todays-headlines,681,75,text/html
https://www.nytimes.com/2023/09/26/opinion/europe-far-right-fascism.html,213,42,text/html
https://www.nytimes.com/2023/09/28/opinion/hongkong-china-lai-democracy.html,206,46,text/html
https://www.nytimes.com/2023/09/26/us/uaw-union-ford-michigan-generations.html,241,43,text/html
https://www.nytimes.com/2023/09/26/movies/stan-ollie-resurrection-streaming-movies.html,207,50,text/html
https://www.nytimes.com/article/how-to-read-a-food-label.html,314,62,text/html
https://www.nytimes.com/by/emily-cochrane,353,50,text/html
https://www.nytimes.com/by/lara-atella,181,32,text/html
https://www.nytimes.com/2023/09/25/arts/music/tangerine-dream.html,227,42,text/html
https://www.nytimes.com/2023/09/28/nyregion/nyc-migrants-neighborhoods-shelters.html,341,58,text/html
https://www.nytimes.com/2023/10/01/pageoneplus/quotation-of-the-day-through-triumph-and-tragedy-feinstein-helped-shape-san-francisco.html,151,32,text/html
https://www.nytimes.com/article/how-to-raise-a-reader.html,473,163,text/html
https://www.nytimes.com/2023/09/29/business/dealbook/shutdown-federal-data-ipos.html,276,79,text/html
https://www.nytimes.com/2023/09/25/podcasts/headlines-nyt-audio-app.html,256,66,text/html
https://www.nytimes.com/video/us/politics/100000009112238/congress-government-shutdown-bill.html,1269,100,text/html
https://www.nytimes.com/2023/09/27/us/politics/house-republicans-biden-hunter-impeachment.html,229,43,text/html
https://www.nytimes.com/by/tressie-mcmillan-cottom,298,50,text/html
https://www.nytimes.com/2023/09/26/technology/net-neutrality-rules-broadband-internet-biden.html,188,35,text/html
https://www.nytimes.com/by/sarah-eckinger,432,51,text/html
https://www.nytimes.com/2023/09/27/opinion/trump-followers-support.html,228,44,text/html
https://www.nytimes.com/2023/09/29/us/politics/colton-moore-suspended-georgia.html,196,43,text/html
https://www.nytimes.com/2023/09/28/business/economy/ghana-cocoa-fairafric.html,254,46,text/html
https://www.nytimes.com/2023/09/28/business/northvolt-battery-factory-quebec.html,198,36,text/html
https://www.nytimes.com/2023/09/27/opinion/environment/how-long-can-americas-climate-hypocrisy-last.html,230,51,text/html
https://www.nytimes.com/2023/09/25/business/media/las-vegas-review-journal-bike-crash.html,200,37,text/html
https://www.nytimes.com/2023/09/29/business/toys-r-us-new-stores.html,195,38,text/html
https://www.nytimes.com/2023/09/25/science/nuclear-laser-fusion-nif.html,192,35,text/html
https://www.nytimes.com/wirecutter/gifts/best-toys-gifts-for-3-year-olds/,784,806,text/html
https://www.nytimes.com/2023/09/26/us/politics/trump-jan-6-gag-order.html,203,42,text/html
https://www.nytimes.com/2023/09/25/style/julia-fox-memoir-down-the-drain.html,242,41,text/html
https://www.nytimes.com/2023/09/27/technology/lina-khan-jeff-bezos-ftc-amazon.html,237,57,text/html
https://www.nytimes.com/2022/10/09/world/middleeast/israel-palestinian-checkpoint-shooting.html,217,39,text/html
https://www.nytimes.com/2023/09/28/nyregion/libraries-book-banning.html,259,54,text/html
https://www.nytimes.com/2023/09/29/business/dealbook/robert-day-dead.html,216,43,text/html
https://www.nytimes.com/2023/09/25/dining/nyc-best-fake-steakhouse.html,256,50,text/html
https://www.nytimes.com/interactive/2023/09/26/us/trump-judges-ruling.html,322,71,text/html
https://www.nytimes.com/2023/09/28/books/review/new-books-recommendations.html,237,53,text/html
https://www.nytimes.com/live/2023/09/26/us/biden-uaw-strike-detroit,1110,85,text/html
https://www.nytimes.com/by/rukmini-callimachi,380,50,text/html
https://www.nytimes.com/2023/09/27/theater/purlie-victorious-review.html,213,47,text/html
https://www.nytimes.com/2023/09/26/technology/apple-executive-google-trial-iphones.html,204,44,text/html
https://www.nytimes.com/2023/09/25/arts/music/opera-philadelphia-023-festival.html,226,44,text/html
https://www.nytimes.com/2023/09/29/books/review/how-to-say-babylon-safiya-sinclair.html,211,43,text/html
https://www.nytimes.com/2023/09/27/opinion/bundy-battle-federal-government.html,243,48,text/html
https://www.nytimes.com/newsgraphics/card-story/frontgate-resort-bath-towel-review,44,4,text/html
https://www.nytimes.com/2023/09/28/sports/golf/ryder-cup-zach-johnson.html,198,39,text/html
https://www.nytimes.com/2023/09/28/dining/marry-me-chicken-recipe.html,217,46,text/html
https://www.nytimes.com/2023/09/29/learning/word-of-the-day-opulent.html,206,36,text/html
https://www.nytimes.com/2023/09/29/nyregion/nyc-flash-flood-weather-forecast.html,198,34,text/html
https://www.nytimes.com/2023/09/26/us/politics/abortion-jan-6-democrats-pennsylvania.html,196,40,text/html
https://www.nytimes.com/2023/09/26/well/live/covid-paxlovid-rebound.html,200,49,text/html
https://www.nytimes.com/article/health-wellness-older-adults.html,357,83,text/html
https://www.nytimes.com/2023/09/24/us/politics/polls-biden-trump.html,189,38,text/html
https://www.nytimes.com/by/emma-bubola,482,48,text/html
https://www.nytimes.com/2023/09/29/us/politics/white-house-serbia-kosovo.html,190,35,text/html
https://www.nytimes.com/series/tiny-insect-giant-menace,409,45,text/html
https://www.nytimes.com/2023/09/26/books/review/the-times-adam-nagourney.html,220,48,text/html
https://www.nytimes.com/wirecutter/reviews/best-platform-bed-frames-under-300/,533,702,text/html
https://www.nytimes.com/2023/09/25/science/pangolins-new-species-scales.html,208,35,text/html
https://www.nytimes.com/wirecutter/reviews/amazon-kindle-is-the-best-ebook-reader/,506,682,text/html
https://www.nytimes.com/2023/09/27/technology/sonys-playstation-chief-to-retire-next-year.html,192,36,text/html
https://www.nytimes.com/2023/09/27/opinion/letters/trump-fraud-ruling.html,225,41,text/html
https://www.nytimes.com/2023/09/28/sports/golf/ryder-cup-history.html,229,34,text/html
https://www.nytimes.com/article/how-to-stop-eating-sugar.html,258,46,text/html
https://www.nytimes.com/article/yoga-for-strength.html,371,44,text/html
https://www.nytimes.com/1993/09/14/world/mideast-accord-overview-rabin-arafat-seal-their-accord-clinton-applauds-brave.html,209,41,text/html
https://www.nytimes.com/2023/09/30/arts/music/nancy-van-de-vate-dead.html,201,39,text/html
https://www.nytimes.com/interactive/2023/09/27/us/ftx-emails-to-the-fed1.html,182,44,text/html
https://www.nytimes.com/video/opinion/100000009093170/abortion-brazil-supreme-court.html,1203,101,text/html
https://www.nytimes.com/article/how-to-deal-with-stress.html,326,59,text/html
https://www.nytimes.com/2023/09/28/us/hawaii-army-schofield-barracks-lockdown.html,192,33,text/html
https://www.nytimes.com/2023/09/27/us/texas-migrants-border-el-paso.html,220,35,text/html
https://www.nytimes.com/2023/09/29/crosswords/easy-mode-clues-for-september-29.html,205,30,text/html
https://www.nytimes.com/2023/09/29/us/politics/shutdown-mccarthy.html,218,45,text/html
https://www.nytimes.com/es/2023/09/30/espanol/diferencia-edad-34-anos-modern-love.html,230,41,text/html
https://www.nytimes.com/2023/09/29/opinion/wga-strike-deal-ai-jobs.html,214,43,text/html
https://www.nytimes.com/2023/09/26/briefing/crimea-missile-strike-armenia-azerbaijan.html,248,66,text/html
https://www.nytimes.com/2023/09/30/us/illinois-truck-crash-ammonia-leak.html,200,38,text/html
https://www.nytimes.com/2023/09/25/t-magazine/artists-curators-writers-favorite-exhibitions.html,320,53,text/html
https://www.nytimes.com/newsgraphics/card-story/wirecutter-amazon-alexa-latest-announcements,45,3,text/html
https://www.nytimes.com/2023/09/27/opinion/amazon-ftc-antitrust-monopoly.html,223,61,text/html
https://www.nytimes.com/2023/09/25/us/politics/senate-shutdown-ukraine.html,227,40,text/html
https://www.nytimes.com/2023/09/29/opinion/marriage-kearney.html,250,55,text/html
https://www.nytimes.com/2023/09/27/us/politics/trump-fraud-ruling.html,221,45,text/html
https://www.nytimes.com/2023/09/28/arts/dance/review-ballet-x-jamar-roberts.html,218,39,text/html
https://www.nytimes.com/2023/09/28/us/politics/desantis-debate-republican.html,275,50,text/html
https://www.nytimes.com/2023/09/29/business/media/lucy-morgan-dead.html,233,48,text/html
https://www.nytimes.com/interactive/2023/09/28/arts/editors-recommendations-rough-diamonds.html,545,36,text/html
https://www.nytimes.com/by/raja-abdulrahim,453,50,text/html
https://www.nytimes.com/interactive/2023/09/29/science/space-astronomy-pictures-september.html,581,35,text/html
https://www.nytimes.com/article/strength-training-plyometrics.html,345,48,text/html
https://www.nytimes.com/2023/10/01/movies/no-one-will-save-you-hulu.html,206,45,text/html
https://www.nytimes.com/2023/09/30/us/politics/biden-military-aid-egypt.html,198,36,text/html
https://www.nytimes.com/by/jane-coaston,284,51,text/html
https://www.nytimes.com/wirecutter/office/printers-scanners/,353,653,text/html
https://www.nytimes.com/2023/09/28/us/politics/debate-watch-party-nh.html,210,40,text/html
https://www.nytimes.com/2023/09/30/crosswords/daily-puzzle-2023-10-01.html,222,48,text/html
https://www.nytimes.com/2023/09/29/books/review/flee-north-scott-shane-golda-meir-deborah-lipstadt-the-mysterious-case-of-rudolf-diesel-douglas-brunt-the-sister-sung-yoon-lee.html,218,39,text/html
https://www.nytimes.com/2018/04/05/world/middleeast/israel-gaza-hamas-border-protests.html,200,40,text/html
https://www.nytimes.com/2023/09/25/technology/amazon-anthropic-ai-deal.html,212,48,text/html
https://www.nytimes.com/2023/09/28/learning/what-students-are-saying-about-barbie.html,271,36,text/html
https://www.nytimes.com/2023/10/01/arts/music/celebrate-van-zweden-ny-philharmonic.html,215,46,text/html
https://www.nytimes.com/2023/09/26/us/texas-energy-grid-ercot.html,229,47,text/html
https://www.nytimes.com/2023/09/25/opinion/trump-vs-biden-battle.html,249,43,text/html
https://www.nytimes.com/2023/09/30/opinion/aging-old-wisdom.html,203,38,text/html
https://www.nytimes.com/2023/09/27/us/politics/fetterman-senate-dress-code.html,190,37,text/html
https://www.nytimes.com/2023/09/30/opinion/trump-gop-election-2024.html,229,43,text/html
https://www.nytimes.com/2023/09/25/us/politics/states-project-democrats.html,225,39,text/html
https://www.nytimes.com/2023/09/29/health/fda-genetic-tests-labs.html,205,42,text/html
https://www.nytimes.com/es/2023/09/26/espanol/opinion/economia-america-latina.html,209,35,text/html
https://www.nytimes.com/by/bernhard-warner,542,50,text/html
https://www.nytimes.com/2023/09/26/us/politics/biden-uaw-strike-picket-michigan.html,227,49,text/html
https://www.nytimes.com/2023/09/26/well/eat/coffee-benefits-caffeine-risks.html,220,39,text/html
https://www.nytimes.com/sitemap/1989/09/,80,58,text/html
https://www.nytimes.com/interactive/2023/09/29/health/mosquitoes-wolbachia-disease-viruses.html,278,39,text/html
